texto_pedido,contem_dados_pessoais
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 5306.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 5263.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (088) 97458 7120 ou fixo (071) 5313-6859.",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 2671.,False
Qual o cronograma previsto para a reforma da escola classe 2318 da Ceilândia?,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2020.,False
Estou enviando meu RG 752308142 e comprovante de residência na Área Amanda Cassiano para atualização cadastral.,True
"Olá, meu nome é Caleb Almeida, portador do CPF 742.538.019-60, gostaria de saber o andamento do meu processo.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Minha mãe, Enrico Casa Grande, está aguardando cirurgia. O CPF dela é 850.796.324-29. Qual a posição na fila?",True
"Eu, Mathias Ribeiro, RG 860235415, venho requerer minha ficha financeira de 2023.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Solicito meu histórico funcional. Segue meus dados: Melina Moreira, matrícula 38658, tel +55 75 9 1857-1164.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 261.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2025.,False
Cópia do edital de chamamento público nº 5148 para credenciamento de clínicas.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Eu, Cauã Gonçalves, RG 731864050, venho requerer minha ficha financeira de 2023.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2024.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Eu, Daniel Leão, RG 401672530, venho requerer minha ficha financeira de 2023.",True
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Por favor enviar a resposta exclusivamente para o email pessoal: freitasdaniel@uol.com.br.,True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Solicito meu histórico funcional. Segue meus dados: Maria Flor Pereira, matrícula 17714, tel +55 66 90392 0514.",True
"Moro na Esplanada Vitor Fonseca, 671 e quero denunciar um buraco na porta da minha casa.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (77) 95803-0468 ou fixo (041) 5063-5190.",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Solicito cópia integral do contrato nº 5950/2022 referente à licitação de limpeza urbana.,False
Solicito cópia integral do contrato nº 767/2021 referente à licitação de limpeza urbana.,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (98) 9 3074 8207 ou fixo +55 11 6511-8939.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (33) 90967-3979 ou fixo 21 4218-9142.",True
Segue em anexo meus documentos (CPF 697.548.201-20) para provar que sou eu pedindo sobre a licitação 13745.,True
"Minha mãe, Dr. Alexandre Fonseca, está aguardando cirurgia. O CPF dela é 302.598.746-47. Qual a posição na fila?",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Moro na Praça Garcia e quero denunciar um buraco na porta da minha casa.,True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Estou enviando meu RG 763582049 e comprovante de residência na Recanto de Carvalho, 1 para atualização cadastral.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em junho/2024.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 99 98989-7211 ou fixo (031) 0889-4801.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (077) 96755-5628 ou fixo +55 (084) 3339-3957.",True
Solicito cópia integral do contrato nº 4408/2024 referente à licitação de limpeza urbana.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito cópia integral do contrato nº 2078/2019 referente à licitação de limpeza urbana.,False
Segue em anexo meus documentos (CPF 734.968.052-00) para provar que sou eu pedindo sobre a licitação 79877.,True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2021.,False
"Quero denunciar o servidor Liam Vieira, que bate o ponto e vai embora.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 609.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em junho/2024.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Por favor enviar a resposta exclusivamente para o email pessoal: saranascimento@ig.com.br.,True
"Estou enviando meu RG 384076154 e comprovante de residência na Aeroporto Caldeira, 918 para atualização cadastral.",True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2020.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Gostaria de saber o salário exato do meu vizinho Lunna Fogaça, que trabalha aí.",True
"Olá, meu nome é Beatriz da Mota, portador do CPF 397.062.541-61, gostaria de saber o andamento do meu processo.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito cópia integral do contrato nº 6054/2021 referente à licitação de limpeza urbana.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2018.,False
"Moro na Setor Leão, 20 e quero denunciar um buraco na porta da minha casa.",True
"Eu, Nina Ramos, RG 650273813, venho requerer minha ficha financeira de 2023.",True
"Solicito meu histórico funcional. Segue meus dados: Mateus Vasconcelos, matrícula 90057, tel +55 (58) 90623-5040.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Minha mãe, Sr. Guilherme Costela, está aguardando cirurgia. O CPF dela é 945.716.230-70. Qual a posição na fila?",True
"Eu, Ana Cecília Ribeiro, RG 867534011, venho requerer minha ficha financeira de 2023.",True
"Estou enviando meu RG 528741366 e comprovante de residência na Viaduto de Gomes, 2 para atualização cadastral.",True
Segue em anexo meus documentos (CPF 930.526.471-99) para provar que sou eu pedindo sobre a licitação 49874.,True
"Moro na Viaduto Anthony Gabriel Martins, 270 e quero denunciar um buraco na porta da minha casa.",True
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2024.,False
"Estou enviando meu RG 782635416 e comprovante de residência na Loteamento Campos, 85 para atualização cadastral.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 2535.,False
"Olá, meu nome é Sr. Arthur Miguel Aparecida, portador do CPF 219.706.543-25, gostaria de saber o andamento do meu processo.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (083) 90615 3701 ou fixo +55 81 4244 6263.",True
"Minha mãe, Brenda Ferreira, está aguardando cirurgia. O CPF dela é 386.014.597-57. Qual a posição na fila?",True
"Eu, Sra. Aurora Caldeira, RG 026384516, venho requerer minha ficha financeira de 2023.",True
"Estou enviando meu RG 865731020 e comprovante de residência na Lago Vitor Gabriel Fernandes, 85 para atualização cadastral.",True
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Qual o cronograma previsto para a reforma da escola classe 7565 da Ceilândia?,False
Estou enviando meu RG 853124760 e comprovante de residência na Travessa Emanuella Fogaça para atualização cadastral.,True
Cópia do edital de chamamento público nº 2604 para credenciamento de clínicas.,False
Cópia do edital de chamamento público nº 3984 para credenciamento de clínicas.,False
Estou enviando meu RG 201457830 e comprovante de residência na Estação Macedo para atualização cadastral.,True
"Estou enviando meu RG 102746850 e comprovante de residência na Campo de Azevedo, 5 para atualização cadastral.",True
Cópia do edital de chamamento público nº 366 para credenciamento de clínicas.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2020.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Moro na Jardim Valentina Abreu, 26 e quero denunciar um buraco na porta da minha casa.",True
"Quero denunciar o servidor Dr. Alexandre Moura, que bate o ponto e vai embora.",True
"Eu, Cauã Duarte, RG 34726508X, venho requerer minha ficha financeira de 2023.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Gostaria de saber o salário exato do meu vizinho Lucca Oliveira, que trabalha aí.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Por favor enviar a resposta exclusivamente para o email pessoal: maria-luiza72@yahoo.com.br.,True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2019.,False
Por favor enviar a resposta exclusivamente para o email pessoal: cirinokevin@gmail.com.,True
"Estou enviando meu RG 785246319 e comprovante de residência na Chácara de Correia, 51 para atualização cadastral.",True
Moro na Trecho de Fernandes e quero denunciar um buraco na porta da minha casa.,True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
